time (s) →,0.52083,0.625,0.72917,0.83333,0.9375,1.0417,1.1458,1.25,1.3542,1.4583,1.5625,1.6667,1.7708,1.875,1.9792,2.0833,2.1875,2.2917,2.3958,2.5,2.6042,2.7083,2.8125,2.9167,3.0208,3.125,3.2292,3.3333,3.4375,3.5417,3.6458,3.75,3.8542,3.9583,4.0625,4.1667,4.2708,4.375,4.4792,4.5833,4.6875,4.7917,4.8958,5,5.1042,5.2083,5.3125,5.4167,5.5208,5.625,5.7292,5.8333,5.9375,6.0417,6.1458,6.25,6.3542
frequency (Hz),FFT amplitude (mV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236.48,0.52182,0.49017,0.47897,0.51515,0.54381,0.53521,0.52694,0.55281,0.56876,0.56467,0.56432,0.54917,0.53553,0.5775,0.63698,0.65859,0.61647,0.50489,0.32112,0.20003,0.32486,0.3499,0.33886,0.39335,0.49691,0.56375,0.57065,0.53106,0.48574,0.46431,0.43488,0.31543,0.3202,0.51285,0.58747,0.55526,0.43777,0.28491,0.17941,0.16852,0.35884,0.46303,0.51749,0.5427,0.55007,0.54322,0.54303,0.57868,0.6087,0.55606,0.35386,0.33345,0.54662,0.6066,15.429,15.128,15.128
235.52,0.56983,0.41469,0.28361,0.48742,0.52058,0.38775,0.26654,0.40761,0.35147,0.086161,0.34192,0.34739,0.16749,0.40402,0.57658,0.64445,0.61971,0.53099,0.42529,0.34332,0.28145,0.193,0.073112,0.19629,0.38324,0.51551,0.54414,0.45098,0.21718,0.29782,0.40888,0.45967,0.50898,0.56334,0.59675,0.58645,0.52876,0.443,0.37511,0.36596,0.3773,0.34675,0.29489,0.41188,0.50093,0.47122,0.25334,0.40872,0.58083,0.62101,0.58531,0.53459,0.4893,0.44733,15.429,15.09,15.09
234.56,0.6774,0.60329,0.56551,0.59126,0.61204,0.60126,0.57177,0.53527,0.48032,0.41151,0.34178,0.31389,0.36749,0.45429,0.52416,0.54962,0.51714,0.4263,0.29746,0.21263,0.23948,0.24698,0.22209,0.28799,0.43553,0.54248,0.5694,0.51548,0.41678,0.32506,0.28476,0.36765,0.42294,0.43055,0.45705,0.48879,0.47208,0.40592,0.3191,0.29941,0.33231,0.32293,0.31328,0.38344,0.46954,0.5231,0.54911,0.57385,0.60499,0.62095,0.59226,0.49022,0.28386,0.22207,15.429,15.052,15.052
233.6,0.63701,0.58685,0.57429,0.56593,0.54645,0.54718,0.57736,0.5896,0.55122,0.45029,0.28547,0.19357,0.29328,0.35085,0.39466,0.39045,0.35345,0.31831,0.25321,0.17348,0.14775,0.21393,0.32003,0.41579,0.49906,0.55713,0.57963,0.55154,0.46894,0.34905,0.28723,0.34034,0.35178,0.25756,0.32027,0.40144,0.33819,0.19098,0.24342,0.26063,0.3586,0.40056,0.33443,0.21016,0.40956,0.52174,0.5332,0.46392,0.39965,0.44581,0.48764,0.48155,0.44518,0.41656,15.429,15.013,15.013
232.64,0.36162,0.20313,0.36394,0.35781,0.24926,0.21292,0.37706,0.47858,0.52027,0.50131,0.43653,0.34117,0.2001,0.25317,0.33109,0.28924,0.15573,0.26843,0.30629,0.27501,0.22906,0.27421,0.35863,0.40934,0.40516,0.3907,0.44035,0.48674,0.46405,0.36379,0.21034,0.32286,0.43533,0.50385,0.54224,0.54459,0.50096,0.44926,0.46095,0.50385,0.53241,0.52943,0.49375,0.47271,0.49885,0.49922,0.44885,0.35719,0.28255,0.31526,0.30431,0.32414,0.40209,0.41889,15.429,14.975,14.975
231.68,0.41599,0.33911,0.2876,0.25375,0.21462,0.20573,0.26624,0.33759,0.39015,0.43006,0.44512,0.42998,0.40722,0.4089,0.4226,0.4217,0.40298,0.36961,0.32154,0.27596,0.27424,0.30663,0.34648,0.35405,0.29185,0.20606,0.29084,0.37282,0.4298,0.43155,0.40181,0.42727,0.47894,0.53172,0.59339,0.63847,0.64693,0.61979,0.56759,0.51307,0.50457,0.54234,0.56746,0.55792,0.5089,0.41148,0.26119,0.31275,0.39768,0.39912,0.34488,0.35222,0.39292,0.36175,15.429,14.937,14.937
230.72,0.3402,0.22601,0.17407,0.1866,0.15916,0.13849,0.21051,0.23852,0.14699,0.2562,0.36123,0.3624,0.30657,0.33441,0.40923,0.45393,0.45733,0.40897,0.29501,0.16227,0.22745,0.15076,0.22562,0.35889,0.39629,0.35423,0.21686,0.24992,0.40512,0.47989,0.49899,0.45451,0.31751,0.28238,0.45943,0.54156,0.56911,0.55237,0.4705,0.28717,0.25798,0.41587,0.45475,0.4203,0.37468,0.36867,0.3682,0.40863,0.47909,0.50998,0.49854,0.46935,0.4374,0.383,15.429,14.898,14.898
229.76,0.28892,0.21425,0.16419,0.16311,0.13669,0.096808,0.22588,0.30093,0.34519,0.3918,0.41098,0.35953,0.27401,0.27214,0.28298,0.32541,0.39902,0.43809,0.42741,0.39006,0.3573,0.35183,0.39159,0.45383,0.49235,0.48846,0.45917,0.43671,0.40583,0.3718,0.41657,0.4614,0.45413,0.44211,0.40983,0.27574,0.32553,0.42723,0.40976,0.34968,0.3475,0.37343,0.34503,0.23432,0.030518,0.23572,0.39313,0.50328,0.55072,0.52366,0.41349,0.27424,0.36936,0.41907,15.429,14.859,14.859
228.8,0.25678,0.24008,0.1377,0.13755,0.22229,0.27728,0.35597,0.43692,0.48777,0.50618,0.50511,0.48404,0.42161,0.30037,0.19428,0.20055,0.21255,0.41428,0.49809,0.45949,0.29326,0.28786,0.45104,0.49857,0.46549,0.44562,0.49202,0.49543,0.40968,0.30629,0.37079,0.42779,0.48104,0.52916,0.52421,0.4824,0.465,0.43675,0.34637,0.20709,0.2576,0.38572,0.42453,0.38125,0.3115,0.37049,0.48241,0.52752,0.4961,0.45401,0.43617,0.42194,0.45936,0.48765,15.429,14.821,14.821
227.84,0.3148,0.30493,0.28425,0.29078,0.34656,0.429,0.51157,0.55633,0.51945,0.36456,0.35199,0.52003,0.57062,0.54419,0.49328,0.46248,0.49783,0.59065,0.65844,0.65357,0.5987,0.57713,0.58349,0.53501,0.403,0.33292,0.476,0.55218,0.55733,0.51451,0.42775,0.236,0.33236,0.52672,0.63035,0.65902,0.61741,0.51057,0.34118,0.14176,0.36274,0.4988,0.588,0.62837,0.63644,0.63323,0.60404,0.52287,0.37075,0.21358,0.43498,0.55427,0.59563,0.56729,15.429,14.782,14.782
